id,ten,gia,hinh,link,noidung,idLoaiHang
230,Máy Lọc Nước RO Để Bàn PureWorld PW-RO-A5,3090000,f4c52053d220e94a047410420eaf9faf.png,/may-loc-nuoc-ro-de-ban-pureworld-pw-ro-a5-p38351783.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>PureWorld</td></tr><tr><td>SKU</td><td>3972357224835</td></tr><tr><td>Xuất xứ thương hiệu</td><td>Việt Nam</td></tr><tr><td>Xuất xứ</td><td>Trung Quốc</td></tr><tr><td>Model</td><td>PW-RO-A5</td></tr><tr><td>Chất liệu</td><td><p>Thân máy bằng nhựa ABS</p>
<p>Màng lọc thẩm thấu ngược (R.O) công nghệ US</p>
<p>Lõi lọc bông nén Polypropylene (PP) 5 micron</p>
<p>Lõi lọc than hoạt tính gáo dừa</p></td></tr><tr><td>Dung tích</td><td>8L</td></tr><tr><td>Điện áp</td><td>220V-240V</td></tr><tr><td>Loại van</td><td>Van máy</td></tr><tr><td>Đồng hồ hiển thị áp lực</td><td>Không</td></tr><tr><td>Công suất</td><td>35W</td></tr><tr><td>Số lõi lọc</td><td>5 Cấp</td></tr><tr><td>Công suất lọc</td><td>12L/H</td></tr><tr><td>Nhiệt độ nước</td><td>5-38 Độ C</td></tr><tr><td>Trọng lượng</td><td>13.5 KG</td></tr><tr><td>Kích thước</td><td><p><span class=""text_exposed_show""> Kích thước sản phẩm (D*R*C) : 560*270*480 (mm)</span></p></td></tr></tbody></table></div>",5
231,Lõi Lọc Karofi Số 5 (Lõi Khoáng Đá) - Hàng Chính Hãng,170000,f46ca08ca2a881b0d550231bf4c5f3b3.jpg,/loi-loc-karofi-so-5-loi-khoang-da-hang-chinh-hang-p6523015.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>Karofi</td></tr><tr><td>SKU</td><td>5262853777958</td></tr><tr><td>Xuất xứ</td><td>Việt Nam</td></tr><tr><td>Model</td><td>Lõi lọc Karofi số 5 (Lõi Khoáng đá)</td></tr></tbody></table></div>",5
232,Máy Lọc Nước Kangaroo KG10A3 VTU - Hàng Chính Hãng,5990000,1670f7347f4e0bb9fd03bd0b251ac974.jpg,/may-loc-nuoc-kangaroo-kg10a3-vtu-hang-chinh-hang-p6926369.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>Kangaroo</td></tr><tr><td>SKU</td><td>6765802238894</td></tr><tr><td>Dung tích</td><td>Dung tích bình nước nóng 1 lít, nước thường 10 lít, nước lạnh 0.6 lít</td></tr><tr><td>Điện áp</td><td>220V/50Hz</td></tr><tr><td>Loại van</td><td>Van điện tử</td></tr><tr><td>Đồng hồ hiển thị áp lực</td><td>Không</td></tr><tr><td>Số lõi lọc</td><td>10</td></tr><tr><td>Công suất lọc</td><td>10 - 15 lít/giờ</td></tr><tr><td>Thông tin lắp đặt / giao hàng</td><td><p>Tiki/ nhà bán hàng chịu trách nhiệm giao hàng. Nếu quý khách có nhu cầu lắp đặt và tư vấn vui lòng liên hệ Tổng đài 1900 6035 (Dịch vụ lắp đặt có tính phí).</p></td></tr><tr><td>Kích thước</td><td><p>Cao 112.5 cm - Ngang 43.2 - Rộng 35 cm</p></td></tr></tbody></table></div>",5
233,Combo 12 lõi lọc số 1 máy lọc nước ro,230000,e339bdef2871807a6926278e0e022062.jpg,/combo-12-loi-loc-so-1-may-loc-nuoc-ro-p51961829.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>Hanako</td></tr><tr><td>SKU</td><td>9098817022798</td></tr><tr><td>Xuất xứ thương hiệu</td><td>Việt Nam</td></tr><tr><td>Xuất xứ</td><td>Việt Nam</td></tr></tbody></table></div>",5
234,Hệ Thống Lọc Nước Máy Tiêu Chuẩn Barrier Expert Standard BA-EXP-ST - Hàng chính hãng,2599000,f10701cd8f7945e86f79d6bd0115e86c.jpg,/he-thong-loc-nuoc-may-tieu-chuan-barrier-expert-standard-ba-exp-st-hang-chinh-hang-p558154.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>BARRIER</td></tr><tr><td>SKU</td><td>1215708804822</td></tr><tr><td>Xuất xứ thương hiệu</td><td>Nga</td></tr><tr><td>Model</td><td>BA-EXP-ST</td></tr><tr><td>Đồng hồ hiển thị áp lực</td><td>Không</td></tr><tr><td>Thông tin lắp đặt / giao hàng</td><td><p>Tiki/ nhà bán hàng chịu trách nhiệm giao hàng. Nếu quý khách có nhu cầu lắp đặt và tư vấn vui lòng liên hệ Tổng đài 1900 6035 (Dịch vụ lắp đặt có tính phí).</p></td></tr></tbody></table></div>",5
235,Đầu Lọc Nước Tại Vòi 8 Lớp Lọc Cao Cấp Chuẩn Châu Âu ,180000,bab293c5dea03806899b3ee6eee3c217.png,/dau-loc-nuoc-tai-voi-8-lop-loc-cao-cap-chuan-chau-au-p37139751.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>OEM</td></tr><tr><td>SKU</td><td>6216221261753</td></tr><tr><td>Trọng lượng</td><td>0.5kg</td></tr><tr><td>Kích thước</td><td><p>11x14x6.5 (cm)</p></td></tr></tbody></table></div>",5
236,Lõi lọc nước Toshiba F-1643-C1 - HÀNG CHÍNH HÃNG,171000,f4c52053d220e94a047410420eaf9faf.png,/loi-loc-nuoc-toshiba-f-1643-c1-hang-chinh-hang-p50247154.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>Toshiba</td></tr><tr><td>SKU</td><td>9501986980023</td></tr><tr><td>Xuất xứ thương hiệu</td><td>Nhật Bản</td></tr></tbody></table></div>",5
237,Máy Lọc Nước 9 Lõi Vỏ Tủ VTU Kangaroo KG02G4VTU - Hàng Chính Hãng,3779000,f4c52053d220e94a047410420eaf9faf.png,/may-loc-nuoc-9-loi-vo-tu-vtu-kangaroo-kg02g4vtu-hang-chinh-hang-p31330175.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>Kangaroo</td></tr><tr><td>SKU</td><td>4305299386924</td></tr><tr><td>Xuất xứ thương hiệu</td><td>Việt Nam</td></tr><tr><td>Xuất xứ</td><td>Hàn Quốc</td></tr><tr><td>Model</td><td>KG02G4VTU</td></tr><tr><td>Dung tích</td><td>10 Lít</td></tr><tr><td>Đồng hồ hiển thị áp lực</td><td>Không</td></tr><tr><td>Công suất</td><td>20 Lít/h</td></tr><tr><td>Trọng lượng</td><td>22.5 Kg</td></tr><tr><td>Kích thước</td><td>440 x 335 x 575 mm</td></tr></tbody></table></div>",5
238,Đầu Lọc Nước Tại Vòi Công Nghệ Ceramic Nano PureWorld PW-C1,359000,ce8b47caa0fb2af4935915daffff5808.jpg,/dau-loc-nuoc-tai-voi-cong-nghe-ceramic-nano-pureworld-pw-c1-p38104677.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>PureWorld</td></tr><tr><td>SKU</td><td>3337079254827</td></tr><tr><td>Xuất xứ thương hiệu</td><td>Việt Nam</td></tr><tr><td>Xuất xứ</td><td>Trung Quốc</td></tr><tr><td>Model</td><td>PW-C1</td></tr><tr><td>Chất liệu</td><td><p>ABS</p></td></tr><tr><td>Số lõi lọc</td><td>3</td></tr><tr><td>Nhiệt độ nước</td><td>5-38</td></tr><tr><td>Trọng lượng</td><td>1 KG</td></tr><tr><td>Kích thước</td><td><p>hộp : 24*19*8 (cm)</p></td></tr></tbody></table></div>",5
239,Máy Lọc Nước Unilever Pureit Casa Classic RO + MF 67348279 - Hàng chính hãng,4821000,f4c52053d220e94a047410420eaf9faf.png,/may-loc-nuoc-unilever-pureit-casa-classic-ro-mf-67348279-hang-chinh-hang-p1644495.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>Pureit</td></tr><tr><td>SKU</td><td>1238896977826</td></tr><tr><td>Xuất xứ thương hiệu</td><td>Ấn Độ</td></tr><tr><td>Xuất xứ</td><td>Ấn Độ</td></tr><tr><td>Model</td><td>67348279</td></tr><tr><td>Chất liệu</td><td><p>Nhựa cao cấp</p></td></tr><tr><td>Đồng hồ hiển thị áp lực</td><td>Không</td></tr><tr><td>Công suất lọc</td><td>10 - 12L / h</td></tr><tr><td>Trọng lượng</td><td>7.3kg</td></tr><tr><td>Kích thước</td><td><p>Dài x Rộng x Cao: 19.9 x 29 x 43.5 cm</p></td></tr></tbody></table></div>",5
240,Đầu Lọc Nước Trực Tiếp Tại Vòi Eurolife EL-LS-D10 (Trắng) - Hàng Chính Hãng,339000,3864cf1c427cc682e7afc64a3f476b88.png,/may-loc-truc-tiep-dau-voi-eurolife-el-ls-d10-trang-p3071301.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>Eurolife</td></tr><tr><td>SKU</td><td>5533580059113</td></tr><tr><td>Xuất xứ</td><td>Việt Nam</td></tr><tr><td>Model</td><td>EL-LS-D10</td></tr></tbody></table></div>",5
241,Bình Thủy Điện Panasonic PABT-NC-EG3000CSY 3L - Hàng chính hãng,1587900,95d6bc82c53bd55646f5f9d2aca619f4.jpg,/binh-thuy-dien-panasonic-pabt-nc-eg3000csy-3l-hang-chinh-hang-p468655.html,"<div class=""content has-table""><table><tbody><tr><td>Công suất</td><td>700W</td></tr><tr><td>Dung tích</td><td>3L</td></tr><tr><td>Thương hiệu</td><td>Panasonic</td></tr><tr><td>SKU</td><td>1787441125156</td></tr></tbody></table></div>",6
242,Bình Thủy Điện Tử Panasonic PABT-NC-EG4000CSY 4L - Hàng chính hãng,1739000,1458025197822_5889502.u425.d20160728.t103403.jpg,/binh-thuy-dien-tu-panasonic-pabt-nc-eg4000csy-4l-hang-chinh-hang-p468656.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>2.7 kg</td></tr><tr><td>Công suất</td><td>700W</td></tr><tr><td>Dung tích</td><td>4L</td></tr><tr><td>Thương hiệu</td><td>Panasonic</td></tr><tr><td>SKU</td><td>1780004255697</td></tr></tbody></table></div>",6
243,Bình Thủy Điện Sunhouse SHD1542 (4.2 lít) - Hàng chính hãng ,869900,binh-thuy-ien-sunhouse-shd1542-4-3l-trang-7689-4620021-1-zoom.jpg,/binh-thuy-dien-sunhouse-shd1542-4-2-lit-hang-chinh-hang-p449129.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>2100</td></tr><tr><td>Dung tích</td><td>4.2 L</td></tr><tr><td>Thương hiệu</td><td>Sunhouse</td></tr><tr><td>SKU</td><td>1789747387283</td></tr></tbody></table></div>",6
244,Bình Thủy Điện Tử Panasonic PABT-NC-EG2200CSY - 2.2L - Hàng chính hãng,1649000,5702609487156_1.u579.d20160620.t103345.jpg,/binh-thuy-dien-tu-panasonic-pabt-nc-eg2200csy-2-2l-hang-chinh-hang-p468650.html,"<div class=""content has-table""><table><tbody><tr><td>Công suất</td><td>700W</td></tr><tr><td>Dung tích</td><td>2.2L</td></tr><tr><td>Thương hiệu</td><td>Panasonic</td></tr><tr><td>SKU</td><td>1782706074439</td></tr></tbody></table></div>",6
245,Bình Thủy Điện Toshiba PLK-45SF(WT)VN (4.5L) - Hàng chính hãng,1869900,1239237.jpg,/binh-thuy-dien-toshiba-plk-45sf-wt-vn-4-5l-hang-chinh-hang-p420332.html,"<div class=""content has-table""><table><tbody><tr><td>Công suất</td><td>700W</td></tr><tr><td>Dung tích</td><td>4.5L</td></tr><tr><td>Thương hiệu</td><td>Toshiba</td></tr><tr><td>SKU</td><td>1787375805551</td></tr></tbody></table></div>",6
246,Bình Thủy Điện Nagakawa NAG0404 (4.0 Lít) - Hàng Chính Hãng,879000,c3d6a552154a9cf3aad85a557530ba00.jpg,/binh-thuy-dien-nagakawa-nag0404-4-0-lit-hang-chinh-hang-p31252925.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>2.2 Kg</td></tr><tr><td>Công suất</td><td>750W</td></tr><tr><td>Dung tích</td><td>4.0 Lít</td></tr><tr><td>Thương hiệu</td><td>Nagakawa</td></tr><tr><td>SKU</td><td>6898639417818</td></tr></tbody></table></div>",6
247,Bình Thủy Điện Osaka APE-403S (4L) - Hàng Chính Hãng,849000,1482314335079_8155442.u2409.d20170625.t173243.775150.jpg,/binh-thuy-dien-osaka-ape-403s-4l-hang-chinh-hang-p697569.html,"<div class=""content has-table""><table><tbody><tr><td>Công suất</td><td>750W</td></tr><tr><td>Dung tích</td><td>4L</td></tr><tr><td>Thương hiệu</td><td>OSAKA</td></tr><tr><td>SKU</td><td>1787776003068</td></tr></tbody></table></div>",6
248,Bình Thủy Điện Toshiba PLK - 30FL (WT) 3L - Hàng chính hãng,1628900,28-11-2014-toshiba-plk-30fl-1.jpg,/binh-thuy-dien-toshiba-plk-30fl-wt-3l-hang-chinh-hang-p420330.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>2.8 kg </td></tr><tr><td>Công suất</td><td>700W</td></tr><tr><td>Dung tích</td><td>3L</td></tr><tr><td>Thương hiệu</td><td>Toshiba</td></tr><tr><td>SKU</td><td>1787601799722</td></tr></tbody></table></div>",6
249,Bình Thủy Điện Osaka APE-406P (4L) - Hàng Chính Hãng,1199000,1482314292999_5324752.u2409.d20170625.t173300.590895.jpg,/binh-thuy-dien-osaka-ape-406p-4l-hang-chinh-hang-p697570.html,"<div class=""content has-table""><table><tbody><tr><td>Công suất</td><td>750W</td></tr><tr><td>Dung tích</td><td>4L</td></tr><tr><td>Thương hiệu</td><td>OSAKA</td></tr><tr><td>SKU</td><td>1786494156452</td></tr></tbody></table></div>",6
250,Bình Thủy Điện Panasonic PABT-NC-BG3000CSY 3L - Hàng chính hãng,1894900,binh-thuy-dien-panasonic-nc-bg3000csy.u425.d20160728.t110432.jpg,/binh-thuy-dien-panasonic-pabt-nc-bg3000csy-3l-hang-chinh-hang-p468638.html,"<div class=""content has-table""><table><tbody><tr><td>Công suất</td><td>700W</td></tr><tr><td>Dung tích</td><td>3L</td></tr><tr><td>Thương hiệu</td><td>Panasonic</td></tr><tr><td>SKU</td><td>1786807459331</td></tr></tbody></table></div>",6
251,Bình đun nước giữ nhiệt điện du lịch cầm tay thông minh Deerma DR035 - Hàng nhập khẩu,489000,4d8cab6ca8c29e669f11d09a0b81819f.jpg,/binh-dun-nuoc-giu-nhiet-dien-du-lich-cam-tay-thong-minh-deerma-dr035-hang-nhap-khau-p46992082.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>300g</td></tr><tr><td>Công suất</td><td>300W</td></tr><tr><td>Dung tích</td><td>350 ML</td></tr><tr><td>Thương hiệu</td><td>Deerma</td></tr><tr><td>SKU</td><td>1967060518366</td></tr></tbody></table></div>",6
252,Bình Thủy Điện Sharp KP-30STV - Hàng chính hãng,919900,4050d83ecba27c38a43a9fc01c7ccace.jpg,/binh-thuy-dien-sharp-kp-30stv-hang-chinh-hang-p416014.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>2200</td></tr><tr><td>Thương hiệu</td><td>Sharp</td></tr><tr><td>SKU</td><td>1787993311649</td></tr></tbody></table></div>",6
253,Bình Thủy Điện Khaluck KL-955 - Hàng Chính Hãng,759000,0d68ceb32f016e8714024a4285add111.jpg,/binh-thuy-dien-khaluck-kl-955-hang-chinh-hang-p3082315.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>Khaluck.Home</td></tr><tr><td>SKU</td><td>2635006588870</td></tr></tbody></table></div>",6
254,Bình Thủy Điện Sunhouse SH1530 (3 lít) - Hàng chính hãng,721900,300_binh_thuy_dien_sunhouse_shd1530__6_.jpg,/bi-nh-thuy-dien-sunhouse-sh1530-3-lit-hang-chinh-hang-p449132.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>2100</td></tr><tr><td>Dung tích</td><td>3 L</td></tr><tr><td>Thương hiệu</td><td>Sunhouse</td></tr><tr><td>SKU</td><td>1781906537263</td></tr></tbody></table></div>",6
255,Bình Thủy Điện Sharp KP-20BTV 1.7L - Hàng chính hãng,888900,2a9ed82f67af15cf027e09366c1e12f0.jpg,/binh-thuy-dien-sharp-kp-20btv-1-7l-hang-chinh-hang-p368529.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>1600g</td></tr><tr><td>Công suất</td><td>610w</td></tr><tr><td>Dung tích</td><td>1.7L</td></tr><tr><td>Thương hiệu</td><td>Sharp</td></tr><tr><td>SKU</td><td>1787076973900</td></tr></tbody></table></div>",6
256,Bình Thủy Điện Sharp KP-31BTV (2.8L) - Trắng - Hàng chính hãng,969400,1.u5168.d20170814.t105440.580844.jpg,/binh-thuy-dien-sharp-kp-31btv-2-8l-trang-hang-chinh-hang-p791808.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>Sharp</td></tr><tr><td>SKU</td><td>1780827335859</td></tr></tbody></table></div>",6
257,Bình Thủy Điện Nagakawa NAG0405 (5.0 Lít) - Hàng Chính Hãng,939000,40af3815db7030653991cdbe252d4f2f.jpg,/binh-thuy-dien-nagakawa-nag0405-5-0-lit-hang-chinh-hang-p31252927.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>2.4 Kg</td></tr><tr><td>Công suất</td><td>750W</td></tr><tr><td>Dung tích</td><td>5.0 Lít</td></tr><tr><td>Thương hiệu</td><td>Nagakawa</td></tr><tr><td>SKU</td><td>3393312877086</td></tr></tbody></table></div>",6
258,Bình Thủy Điện Sunhouse SH1535 (3.5 lít) - Hàng chính hãng,839900,299_binh_thuy_dien_sunhouse_shd1535__5_.jpg,/binh-thuy-dien-sunhouse-sh1535-3-5-lit-hang-chinh-hang-p449130.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>2100</td></tr><tr><td>Thương hiệu</td><td>Sunhouse</td></tr><tr><td>SKU</td><td>1783622483626</td></tr></tbody></table></div>",6
259,Bình Thủy Điện Osaka APE-502S (5L) - Hàng Chính Hãng,899000,1482314172155_3420152.u2409.d20170625.t173316.33431.jpg,/binh-thuy-dien-osaka-ape-502s-5l-hang-chinh-hang-p697571.html,"<div class=""content has-table""><table><tbody><tr><td>Công suất</td><td>750W</td></tr><tr><td>Dung tích</td><td>5L</td></tr><tr><td>Thương hiệu</td><td>OSAKA</td></tr><tr><td>SKU</td><td>1787313961622</td></tr></tbody></table></div>",6
260,Bình Thủy Điện Tử Tiger PDU-A50W - 5L - Hàng Chính Hãng,3926000,phich-dien-tiger-pdu-a50w.u3059.d20170706.t133643.459261.jpg,/binh-thuy-dien-tu-tiger-pdu-a50w-5l-hang-chinh-hang-p557166.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>3 kg</td></tr><tr><td>Công suất</td><td>928W</td></tr><tr><td>Dung tích</td><td>5L</td></tr><tr><td>Thương hiệu</td><td>Tiger</td></tr><tr><td>SKU</td><td>1787785880223</td></tr></tbody></table></div>",6
261,Bình Thủy Điện Tử Tiger PDR-S40W - 4L - Hàng Chính Hãng,3132100,4904710416440.u2769.d20161107.t085155.368869_1.jpg,/binh-thuy-dien-tu-tiger-pdr-s40w-4l-hang-chinh-hang-p557146.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>2.5 kg</td></tr><tr><td>Công suất</td><td>682W</td></tr><tr><td>Dung tích</td><td>4L</td></tr><tr><td>Thương hiệu</td><td>Tiger</td></tr><tr><td>SKU</td><td>1783784265412</td></tr></tbody></table></div>",6
262,"Bình Thủy Điện CASO HW660 2,7 Lít - Nhập Khẩu Chính Hãng Từ Đức",3440000,1ed7ed17f619541c85661b4471d505fa.jpg,/binh-thu-y-caso-hw660-nhap-khau-tu-duc-p53035999.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>2.4 kg</td></tr><tr><td>Công suất</td><td> 2200 - 2600 </td></tr><tr><td>Dung tích</td><td>2.7l</td></tr><tr><td>Thương hiệu</td><td>Caso</td></tr><tr><td>SKU</td><td>8585827662348</td></tr></tbody></table></div>",6
263,Bình Thủy Điện Sharp KP-Y32PV (3L) (Bạc) - Hàng chính hãng,1436000,6f0bdf53237a6c4fed0ee6e5718d3190.jpg,/binh-thuy-dien-sharp-kp-y32pv-3l-bac-hang-chinh-hang-p3912707.html,"<div class=""content has-table""><table><tbody><tr><td>Công suất</td><td>700W</td></tr><tr><td>Dung tích</td><td>3 lít</td></tr><tr><td>Thương hiệu</td><td>Sharp</td></tr><tr><td>SKU</td><td>8542548110725</td></tr></tbody></table></div>",6
264,Bình Thủy Điện Panasonic PABT-NC-HU301PZSY - 3.0 L - Hàng chính hãng,2459900,screenshot_149.u425.d20160728.t090837.jpg,/binh-thuy-dien-panasonic-pabt-nc-hu301pzsy-3-0-l-hang-chinh-hang-p362084.html,"<div class=""content has-table""><table><tbody><tr><td>Công suất</td><td>875 W</td></tr><tr><td>Dung tích</td><td>3000 ml</td></tr><tr><td>Thương hiệu</td><td>Panasonic</td></tr><tr><td>SKU</td><td>1788554411853</td></tr></tbody></table></div>",6
265,Bình Đun Gali GL-6020 (20L) - Hàng Chính Hãng,1650000,gl-6020_1.u2409.d20170810.t162708.604452.jpg,/binh-dun-gali-gl-6020-20l-hang-chinh-hang-p787538.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>5.2kg</td></tr><tr><td>Công suất</td><td>1500W</td></tr><tr><td>Dung tích</td><td>20L</td></tr><tr><td>Thương hiệu</td><td>Gali</td></tr><tr><td>SKU</td><td>1789222120732</td></tr></tbody></table></div>",6
266,Bình Thủy Điện Tử Tiger PVW-B30W - 2.91L - Hàng Chính Hãng,4869000,4904710388723.u2769.d20161106.t230725.989833.jpg,/binh-thuy-dien-tu-tiger-pvw-b30w-2-91l-hang-chinh-hang-p557124.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>3 kg</td></tr><tr><td>Công suất</td><td>682W</td></tr><tr><td>Dung tích</td><td>2.91L</td></tr><tr><td>Thương hiệu</td><td>Tiger</td></tr><tr><td>SKU</td><td>1789411926695</td></tr></tbody></table></div>",6
267,Bình Thủy Điện Sunhouse SHD 1533 (3.3L) - Hàng chính hãng,849000,0a9bab336330c087df6018c7a9ee9b6e.jpg,/binh-thuy-dien-sunhouse-shd-1533-3-3l-hang-chinh-hang-p7171841.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>3,17 Kg</td></tr><tr><td>Công suất</td><td>750W</td></tr><tr><td>Dung tích</td><td>3,3 lít</td></tr><tr><td>Thương hiệu</td><td>Sunhouse</td></tr><tr><td>SKU</td><td>1844721831685</td></tr></tbody></table></div>",6
268,Bình Thủy Điện Zojirushi CD-WBQ22-TS - 2.2L (Xám Đậm) - Hàng chính hãng,2157000,cd-wbq22-ts_1.u2769.d20170224.t165449.78795.jpg,/binh-thuy-dien-zojirushi-cd-wbq22-ts-2-2l-xam-dam-hang-chinh-hang-p576847.html,"<div class=""content has-table""><table><tbody><tr><td>Công suất</td><td>700W</td></tr><tr><td>Dung tích</td><td>2.2L</td></tr><tr><td>Thương hiệu</td><td>Zojirushi</td></tr><tr><td>SKU</td><td>1788973626739</td></tr></tbody></table></div>",6
269,Bình Thủy Điện Inox 304 Khaluck-Home Có Chức Năng Giữ Ấm Tự Động -Hàng Nhập Khẩu,745000,63081311ae57831c423ad4cd248b8079.jpg,/binh-thuy-dien-inox-304-khaluck-home-co-chuc-nang-giu-am-tu-dong-hang-nhap-khau-p71664259.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>3KG</td></tr><tr><td>Dung tích</td><td>3.5L và 5.5L</td></tr><tr><td>Thương hiệu</td><td>Khaluck.Home</td></tr><tr><td>SKU</td><td>7247618002375</td></tr></tbody></table></div>",6
